,CountryName,Date,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,Year,Month,day,Quarter,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,"Deaths_by_100,000","Cases_by_100,000"
10131,Germany,2020-06-04,182764.0,8581.0,59.72,59.72,2020.0,June,4.0,1.0,-26.0,9.0,10.322386623361002,219.85324191026106
10132,Germany,2020-06-05,183271.0,8613.0,59.72,59.72,2020.0,June,5.0,1.0,-26.0,9.0,10.360880548538434,220.463130037291
10133,Germany,2020-06-06,183678.0,8646.0,59.72,59.72,2020.0,June,6.0,1.0,1.0,4.0,10.400577408877663,220.95272464814147
10134,Germany,2020-06-07,183979.0,8668.0,59.72,59.72,2020.0,June,7.0,1.0,3.0,3.0,10.427041982437148,221.31480813184172
10135,Germany,2020-06-08,184193.0,8674.0,59.72,59.72,2020.0,June,8.0,1.0,-25.0,7.0,10.434259593407916,221.5722362564658
10136,Germany,2020-06-09,184543.0,8711.0,59.72,59.72,2020.0,June,9.0,2.0,-25.0,8.0,10.478768194394323,221.99326356309396
10137,Germany,2020-06-10,184861.0,8729.0,59.72,59.72,2020.0,June,10.0,2.0,-25.0,6.0,10.50042102730663,222.3757969445447
10138,Germany,2020-06-11,185416.0,8755.0,59.72,59.72,2020.0,June,11.0,2.0,-59.0,16.0,10.531697341513294,223.0434259593408
10139,Germany,2020-06-12,185674.0,8763.0,59.72,59.72,2020.0,June,12.0,2.0,-37.0,7.0,10.541320822807652,223.35378323108387
10140,Germany,2020-06-13,186022.0,8781.0,59.72,59.72,2020.0,June,13.0,2.0,4.0,2.0,10.562973655719958,223.77240466738843
10141,Germany,2020-06-14,186269.0,8787.0,59.72,59.72,2020.0,June,14.0,2.0,5.0,2.0,10.570191266690726,224.06952965235175
10142,Germany,2020-06-15,186461.0,8791.0,59.72,59.72,2020.0,June,15.0,2.0,-23.0,6.0,10.575003007337905,224.30049320341635
10143,Germany,2020-06-16,186839.0,8800.0,59.72,59.72,2020.0,June,16.0,2.0,-21.0,6.0,10.585829423794058,224.75520269457476
10144,Germany,2020-06-17,187184.0,8830.0,59.72,59.72,2020.0,June,17.0,3.0,-21.0,6.0,10.621917478647902,225.17021532539397
10145,Germany,2020-06-18,187764.0,8856.0,63.43,63.43,2020.0,June,18.0,3.0,-22.0,6.0,10.653193792854566,225.86791771923495
10146,Germany,2020-06-19,188534.0,8872.0,63.43,63.43,2020.0,June,19.0,3.0,-23.0,6.0,10.672440755443283,226.7941777938169
10147,Germany,2020-06-20,189135.0,8882.0,63.43,63.43,2020.0,June,20.0,3.0,7.0,2.0,10.68447010706123,227.5171418260556
10148,Germany,2020-06-21,189822.0,8882.0,63.43,63.43,2020.0,June,21.0,3.0,15.0,-1.0,10.68447010706123,228.3435582822086
10149,Germany,2020-06-22,190359.0,8885.0,63.43,63.43,2020.0,June,22.0,3.0,-23.0,5.0,10.688078912546615,228.9895344640924
10150,Germany,2020-06-23,190862.0,8895.0,63.43,63.43,2020.0,June,23.0,3.0,-22.0,5.0,10.700108264164562,229.59461085047516
10151,Germany,2020-06-24,191449.0,8914.0,63.43,63.43,2020.0,June,24.0,4.0,-20.0,5.0,10.722964032238663,230.3007337904487
10152,Germany,2020-06-25,192079.0,8927.0,63.43,63.43,2020.0,June,25.0,4.0,-22.0,5.0,10.738602189341995,231.05858294237942
10153,Germany,2020-06-26,192556.0,8948.0,63.43,63.43,2020.0,June,26.0,4.0,-23.0,5.0,10.763863827739685,231.63238301455553
10154,Germany,2020-06-27,193243.0,8954.0,63.43,63.43,2020.0,June,27.0,4.0,3.0,1.0,10.771081438710453,232.45879947070856
10155,Germany,2020-06-28,193499.0,8957.0,63.43,63.43,2020.0,June,28.0,4.0,10.0,0.0,10.774690244195838,232.766750872128
10156,Germany,2020-06-29,193761.0,8961.0,63.43,63.43,2020.0,June,29.0,4.0,-23.0,5.0,10.779501984843018,233.08191988451824
10157,Germany,2020-06-30,194259.0,8973.0,63.43,63.43,2020.0,June,30.0,4.0,-22.0,6.0,10.793937206784555,233.68098159509205
10158,Germany,2020-07-01,194725.0,8985.0,63.43,63.43,2020.0,July,1.0,1.0,-22.0,5.0,10.808372428726091,234.2415493804884
10159,Germany,2020-07-02,195228.0,8994.0,63.43,63.43,2020.0,July,2.0,1.0,-23.0,6.0,10.819198845182246,234.84662576687117
10160,Germany,2020-07-03,195674.0,9003.0,63.43,63.43,2020.0,July,3.0,1.0,-23.0,5.0,10.830025261638399,235.38313484903165
10161,Germany,2020-07-04,196096.0,9010.0,63.43,63.43,2020.0,July,4.0,1.0,3.0,0.0,10.838445807770961,235.89077348730905
10162,Germany,2020-07-05,196335.0,9012.0,63.43,63.43,2020.0,July,5.0,1.0,7.0,0.0,10.840851678094552,236.178274990978
10163,Germany,2020-07-06,196554.0,9016.0,63.43,63.43,2020.0,July,6.0,1.0,-26.0,5.0,10.845663418741731,236.44171779141107
10164,Germany,2020-07-07,196944.0,9024.0,55.09,55.09,2020.0,July,7.0,1.0,-25.0,6.0,10.855286900036088,236.91086250451102
10165,Germany,2020-07-08,197341.0,9036.0,55.09,55.09,2020.0,July,8.0,1.0,-25.0,6.0,10.869722121977626,237.38842776374355
10166,Germany,2020-07-09,197783.0,9048.0,55.09,55.09,2020.0,July,9.0,2.0,-26.0,6.0,10.884157343919163,237.92012510525683
10167,Germany,2020-07-10,198178.0,9054.0,55.09,55.09,2020.0,July,10.0,2.0,-26.0,6.0,10.891374954889931,238.39528449416576
10168,Germany,2020-07-11,198556.0,9060.0,55.09,55.09,2020.0,July,11.0,2.0,3.0,0.0,10.898592565860701,238.8499939853242
10169,Germany,2020-07-12,198804.0,9063.0,55.09,55.09,2020.0,July,12.0,2.0,10.0,-2.0,10.902201371346084,239.1483219054493
10170,Germany,2020-07-13,198963.0,9064.0,55.09,55.09,2020.0,July,13.0,2.0,-26.0,4.0,10.90340430650788,239.33958859617468
10171,Germany,2020-07-14,199375.0,9068.0,55.09,55.09,2020.0,July,14.0,2.0,-26.0,6.0,10.90821604715506,239.83519788283414
10172,Germany,2020-07-15,199726.0,9071.0,55.09,55.09,2020.0,July,15.0,2.0,-26.0,6.0,10.911824852640443,240.25742812462408
10173,Germany,2020-07-16,200260.0,9078.0,55.09,55.09,2020.0,July,16.0,2.0,-27.0,6.0,10.920245398773007,240.8997955010225
10174,Germany,2020-07-17,200843.0,9082.0,55.09,55.09,2020.0,July,17.0,3.0,-28.0,5.0,10.925057139420186,241.60110670034885
10175,Germany,2020-07-18,201372.0,9083.0,55.09,55.09,2020.0,July,18.0,3.0,2.0,-1.0,10.92626007458198,242.2374594009383
10176,Germany,2020-07-19,201574.0,9084.0,55.09,55.09,2020.0,July,19.0,3.0,9.0,-3.0,10.927463009743775,242.48045230362084
10177,Germany,2020-07-20,201823.0,9086.0,55.09,55.09,2020.0,July,20.0,3.0,-31.0,5.0,10.929868880067366,242.77998315890775
10178,Germany,2020-07-21,202345.0,9090.0,55.09,55.09,2020.0,July,21.0,3.0,-30.0,5.0,10.934680620714545,243.4079153133646
10179,Germany,2020-07-22,202799.0,9095.0,55.09,55.09,2020.0,July,22.0,3.0,-28.0,5.0,10.940695296523518,243.95404787681946
10180,Germany,2020-07-23,203368.0,9101.0,55.09,55.09,2020.0,July,23.0,3.0,-29.0,5.0,10.947912907494286,244.6385179838807
10181,Germany,2020-07-24,204183.0,9111.0,55.09,55.09,2020.0,July,24.0,3.0,-30.0,5.0,10.959942259112234,245.61891014074342
10182,Germany,2020-07-25,204964.0,9118.0,55.09,55.09,2020.0,July,25.0,4.0,-1.0,-1.0,10.968362805244798,246.55840250210514
10183,Germany,2020-07-26,205269.0,9118.0,55.09,55.09,2020.0,July,26.0,4.0,2.0,0.0,10.968362805244798,246.92529772645256
10184,Germany,2020-07-27,205609.0,9118.0,55.09,55.09,2020.0,July,27.0,4.0,-33.0,5.0,10.968362805244798,247.33429568146278
10185,Germany,2020-07-28,206242.0,9122.0,55.09,55.09,2020.0,July,28.0,4.0,-32.0,6.0,10.973174545891977,248.09575363887888
10186,Germany,2020-07-29,206926.0,9128.0,55.09,55.09,2020.0,July,29.0,4.0,-32.0,5.0,10.980392156862745,248.91856128954652
10187,Germany,2020-07-30,207828.0,9134.0,55.09,55.09,2020.0,July,30.0,4.0,-33.0,5.0,10.987609767833515,250.00360880548538
10188,Germany,2020-07-31,208698.0,9141.0,57.87,57.87,2020.0,July,31.0,4.0,-34.0,4.0,10.996030313966077,251.05016239624686
10189,Germany,2020-08-01,209653.0,9141.0,57.87,57.87,2020.0,August,1.0,1.0,-4.0,-2.0,10.996030313966077,252.19896547576087
10190,Germany,2020-08-02,209893.0,9141.0,57.87,57.87,2020.0,August,2.0,1.0,1.0,-1.0,10.996030313966077,252.4876699145916
10191,Germany,2020-08-03,210402.0,9148.0,57.87,57.87,2020.0,August,3.0,1.0,-35.0,5.0,11.004450860098641,253.09996391194517
10192,Germany,2020-08-04,211281.0,9156.0,57.87,57.87,2020.0,August,4.0,1.0,-34.0,6.0,11.014074341393,254.15734391916277
10193,Germany,2020-08-05,212022.0,9168.0,57.87,57.87,2020.0,August,5.0,1.0,-33.0,4.0,11.028509563334536,255.0487188740527
10194,Germany,2020-08-06,213067.0,9175.0,57.87,57.87,2020.0,August,6.0,1.0,-33.0,5.0,11.0369301094671,256.30578611812825
10195,Germany,2020-08-07,214214.0,9183.0,59.72,59.72,2020.0,August,7.0,1.0,-34.0,4.0,11.046553590761459,257.68555274870687
10196,Germany,2020-08-08,215336.0,9195.0,56.94,56.94,2020.0,August,8.0,1.0,-5.0,-1.0,11.060988812702996,259.0352460002406
10197,Germany,2020-08-09,215891.0,9196.0,56.94,56.94,2020.0,August,9.0,2.0,3.0,-2.0,11.06219174786479,259.7028750150367
10198,Germany,2020-08-10,216327.0,9197.0,56.94,56.94,2020.0,August,10.0,2.0,-34.0,5.0,11.063394683026585,260.22735474557925
10199,Germany,2020-08-11,217293.0,9201.0,56.94,56.94,2020.0,August,11.0,2.0,-33.0,6.0,11.068206423673765,261.389390111873
10200,Germany,2020-08-12,218519.0,9207.0,56.94,56.94,2020.0,August,12.0,2.0,-32.0,5.0,11.075424034644533,262.8641886202334
10201,Germany,2020-08-13,219964.0,9211.0,56.94,56.94,2020.0,August,13.0,2.0,-32.0,5.0,11.080235775291712,264.6024299290268
10202,Germany,2020-08-14,221413.0,9225.0,56.94,56.94,2020.0,August,14.0,2.0,-32.0,5.0,11.09707686755684,266.3454829784675
10203,Germany,2020-08-15,222828.0,9231.0,56.94,56.94,2020.0,August,15.0,2.0,-8.0,0.0,11.104294478527608,268.0476362324071
10204,Germany,2020-08-16,223453.0,9231.0,56.94,56.94,2020.0,August,16.0,2.0,4.0,-2.0,11.104294478527608,268.7994707085288
10205,Germany,2020-08-17,224014.0,9232.0,56.94,56.94,2020.0,August,17.0,3.0,-32.0,4.0,11.105497413689402,269.4743173342957
10206,Germany,2020-08-18,224014.0,9232.0,,56.94,2020.0,August,18.0,3.0,-29.0,5.0,11.105497413689402,269.4743173342957
10207,Germany,2020-08-19,226914.0,9243.0,,56.94,2020.0,August,19.0,3.0,-28.0,4.0,11.118729700469146,272.96282930350054
10672,Denmark,2020-01-01,0.0,0.0,0.0,0.0,2020.0,January,1.0,1.0,,,0.0,0.0
10673,Denmark,2020-01-02,0.0,0.0,0.0,0.0,2020.0,January,2.0,1.0,,,0.0,0.0
10674,Denmark,2020-01-03,0.0,0.0,0.0,0.0,2020.0,January,3.0,1.0,,,0.0,0.0
10675,Denmark,2020-01-04,0.0,0.0,0.0,0.0,2020.0,January,4.0,1.0,,,0.0,0.0
10676,Denmark,2020-01-05,0.0,0.0,0.0,0.0,2020.0,January,5.0,1.0,,,0.0,0.0
10677,Denmark,2020-01-06,0.0,0.0,0.0,0.0,2020.0,January,6.0,1.0,,,0.0,0.0
10678,Denmark,2020-01-07,0.0,0.0,0.0,0.0,2020.0,January,7.0,1.0,,,0.0,0.0
10679,Denmark,2020-01-08,0.0,0.0,0.0,0.0,2020.0,January,8.0,1.0,,,0.0,0.0
10680,Denmark,2020-01-09,0.0,0.0,0.0,0.0,2020.0,January,9.0,2.0,,,0.0,0.0
10681,Denmark,2020-01-10,0.0,0.0,0.0,0.0,2020.0,January,10.0,2.0,,,0.0,0.0
10682,Denmark,2020-01-11,0.0,0.0,0.0,0.0,2020.0,January,11.0,2.0,,,0.0,0.0
10683,Denmark,2020-01-12,0.0,0.0,0.0,0.0,2020.0,January,12.0,2.0,,,0.0,0.0
10684,Denmark,2020-01-13,0.0,0.0,0.0,0.0,2020.0,January,13.0,2.0,,,0.0,0.0
10685,Denmark,2020-01-14,0.0,0.0,0.0,0.0,2020.0,January,14.0,2.0,,,0.0,0.0
10686,Denmark,2020-01-15,0.0,0.0,0.0,0.0,2020.0,January,15.0,2.0,,,0.0,0.0
10687,Denmark,2020-01-16,0.0,0.0,0.0,0.0,2020.0,January,16.0,2.0,,,0.0,0.0
10688,Denmark,2020-01-17,0.0,0.0,0.0,0.0,2020.0,January,17.0,3.0,,,0.0,0.0
10689,Denmark,2020-01-18,0.0,0.0,0.0,0.0,2020.0,January,18.0,3.0,,,0.0,0.0
10690,Denmark,2020-01-19,0.0,0.0,0.0,0.0,2020.0,January,19.0,3.0,,,0.0,0.0
10691,Denmark,2020-01-20,0.0,0.0,0.0,0.0,2020.0,January,20.0,3.0,,,0.0,0.0
10692,Denmark,2020-01-21,0.0,0.0,0.0,0.0,2020.0,January,21.0,3.0,,,0.0,0.0
10693,Denmark,2020-01-22,0.0,0.0,0.0,0.0,2020.0,January,22.0,3.0,,,0.0,0.0
10694,Denmark,2020-01-23,0.0,0.0,0.0,0.0,2020.0,January,23.0,3.0,,,0.0,0.0
10695,Denmark,2020-01-24,0.0,0.0,0.0,0.0,2020.0,January,24.0,3.0,,,0.0,0.0
10696,Denmark,2020-01-25,0.0,0.0,0.0,0.0,2020.0,January,25.0,4.0,,,0.0,0.0
10697,Denmark,2020-01-26,0.0,0.0,0.0,0.0,2020.0,January,26.0,4.0,,,0.0,0.0
10698,Denmark,2020-01-27,0.0,0.0,0.0,0.0,2020.0,January,27.0,4.0,,,0.0,0.0
10699,Denmark,2020-01-28,0.0,0.0,0.0,0.0,2020.0,January,28.0,4.0,,,0.0,0.0
10700,Denmark,2020-01-29,0.0,0.0,0.0,0.0,2020.0,January,29.0,4.0,,,0.0,0.0
10701,Denmark,2020-01-30,0.0,0.0,0.0,0.0,2020.0,January,30.0,4.0,,,0.0,0.0
10702,Denmark,2020-01-31,0.0,0.0,0.0,0.0,2020.0,January,31.0,4.0,,,0.0,0.0
10703,Denmark,2020-02-01,0.0,0.0,0.0,0.0,2020.0,February,1.0,1.0,,,0.0,0.0
10704,Denmark,2020-02-02,0.0,0.0,0.0,0.0,2020.0,February,2.0,1.0,,,0.0,0.0
10705,Denmark,2020-02-03,0.0,0.0,0.0,0.0,2020.0,February,3.0,1.0,,,0.0,0.0
10706,Denmark,2020-02-04,0.0,0.0,0.0,0.0,2020.0,February,4.0,1.0,,,0.0,0.0
10707,Denmark,2020-02-05,0.0,0.0,0.0,0.0,2020.0,February,5.0,1.0,,,0.0,0.0
10708,Denmark,2020-02-06,0.0,0.0,0.0,0.0,2020.0,February,6.0,1.0,,,0.0,0.0
10709,Denmark,2020-02-07,0.0,0.0,0.0,0.0,2020.0,February,7.0,1.0,,,0.0,0.0
10710,Denmark,2020-02-08,0.0,0.0,0.0,0.0,2020.0,February,8.0,2.0,,,0.0,0.0
10711,Denmark,2020-02-09,0.0,0.0,0.0,0.0,2020.0,February,9.0,2.0,,,0.0,0.0
10712,Denmark,2020-02-10,0.0,0.0,0.0,0.0,2020.0,February,10.0,2.0,,,0.0,0.0
10713,Denmark,2020-02-11,0.0,0.0,0.0,0.0,2020.0,February,11.0,2.0,,,0.0,0.0
10714,Denmark,2020-02-12,0.0,0.0,0.0,0.0,2020.0,February,12.0,2.0,,,0.0,0.0
10715,Denmark,2020-02-13,0.0,0.0,0.0,0.0,2020.0,February,13.0,2.0,,,0.0,0.0
10716,Denmark,2020-02-14,0.0,0.0,0.0,0.0,2020.0,February,14.0,2.0,,,0.0,0.0
10717,Denmark,2020-02-15,0.0,0.0,0.0,0.0,2020.0,February,15.0,3.0,-6.0,0.0,0.0,0.0
10718,Denmark,2020-02-16,0.0,0.0,0.0,0.0,2020.0,February,16.0,3.0,-6.0,1.0,0.0,0.0
10719,Denmark,2020-02-17,0.0,0.0,0.0,0.0,2020.0,February,17.0,3.0,-2.0,1.0,0.0,0.0
10720,Denmark,2020-02-18,0.0,0.0,0.0,0.0,2020.0,February,18.0,3.0,-1.0,1.0,0.0,0.0
10721,Denmark,2020-02-19,0.0,0.0,0.0,0.0,2020.0,February,19.0,3.0,-1.0,1.0,0.0,0.0
10722,Denmark,2020-02-20,0.0,0.0,0.0,0.0,2020.0,February,20.0,3.0,-2.0,1.0,0.0,0.0
10723,Denmark,2020-02-21,0.0,0.0,0.0,0.0,2020.0,February,21.0,3.0,-3.0,1.0,0.0,0.0
10724,Denmark,2020-02-22,0.0,0.0,0.0,0.0,2020.0,February,22.0,4.0,-3.0,1.0,0.0,0.0
10725,Denmark,2020-02-23,0.0,0.0,0.0,0.0,2020.0,February,23.0,4.0,0.0,0.0,0.0,0.0
10726,Denmark,2020-02-24,0.0,0.0,0.0,0.0,2020.0,February,24.0,4.0,2.0,0.0,0.0,0.0
10727,Denmark,2020-02-25,0.0,0.0,0.0,0.0,2020.0,February,25.0,4.0,3.0,1.0,0.0,0.0
10728,Denmark,2020-02-26,0.0,0.0,0.0,0.0,2020.0,February,26.0,4.0,3.0,1.0,0.0,0.0
10729,Denmark,2020-02-27,1.0,0.0,11.11,11.11,2020.0,February,27.0,4.0,3.0,0.0,0.0,0.017185083347654236
10730,Denmark,2020-02-28,1.0,0.0,11.11,11.11,2020.0,February,28.0,4.0,2.0,-1.0,0.0,0.017185083347654236
10731,Denmark,2020-02-29,2.0,0.0,11.11,11.11,2020.0,February,29.0,4.0,0.0,0.0,0.0,0.03437016669530847
10732,Denmark,2020-03-01,3.0,0.0,11.11,11.11,2020.0,March,1.0,1.0,1.0,0.0,0.0,0.051555250042962714
10733,Denmark,2020-03-02,4.0,0.0,11.11,11.11,2020.0,March,2.0,1.0,2.0,0.0,0.0,0.06874033339061694
10734,Denmark,2020-03-03,5.0,0.0,20.37,20.37,2020.0,March,3.0,1.0,2.0,0.0,0.0,0.08592541673827118
10735,Denmark,2020-03-04,8.0,0.0,20.37,20.37,2020.0,March,4.0,1.0,2.0,0.0,0.0,0.13748066678123388
10736,Denmark,2020-03-05,10.0,0.0,20.37,20.37,2020.0,March,5.0,1.0,2.0,0.0,0.0,0.17185083347654237
10737,Denmark,2020-03-06,20.0,0.0,25.93,25.93,2020.0,March,6.0,1.0,1.0,0.0,0.0,0.34370166695308474
10738,Denmark,2020-03-07,23.0,0.0,25.93,25.93,2020.0,March,7.0,1.0,1.0,-1.0,0.0,0.3952569169960474
10739,Denmark,2020-03-08,31.0,0.0,25.93,25.93,2020.0,March,8.0,1.0,-2.0,0.0,0.0,0.5327375837772813
10740,Denmark,2020-03-09,38.0,0.0,25.93,25.93,2020.0,March,9.0,2.0,0.0,1.0,0.0,0.653033167210861
10741,Denmark,2020-03-10,113.0,0.0,31.48,31.48,2020.0,March,10.0,2.0,0.0,2.0,0.0,1.9419144182849288
10742,Denmark,2020-03-11,264.0,0.0,37.96,37.96,2020.0,March,11.0,2.0,-1.0,2.0,0.0,4.536862003780718
10743,Denmark,2020-03-12,516.0,0.0,37.96,37.96,2020.0,March,12.0,2.0,-28.0,12.0,0.0,8.867503007389587
10744,Denmark,2020-03-13,676.0,0.0,62.96,62.96,2020.0,March,13.0,2.0,-44.0,16.0,0.0,11.617116343014263
10745,Denmark,2020-03-14,804.0,0.0,65.74,65.74,2020.0,March,14.0,2.0,-16.0,8.0,0.0,13.816807011514006
10746,Denmark,2020-03-15,827.0,0.0,65.74,65.74,2020.0,March,15.0,2.0,-22.0,8.0,0.0,14.212063928510053
10747,Denmark,2020-03-16,875.0,1.0,65.74,65.74,2020.0,March,16.0,2.0,-50.0,17.0,0.017185083347654236,15.036947929197456
10748,Denmark,2020-03-17,932.0,1.0,65.74,65.74,2020.0,March,17.0,3.0,-52.0,18.0,0.017185083347654236,16.01649768001375
10749,Denmark,2020-03-18,1024.0,4.0,72.22,72.22,2020.0,March,18.0,3.0,-54.0,20.0,0.06874033339061694,17.597525347997937
10750,Denmark,2020-03-19,1115.0,4.0,72.22,72.22,2020.0,March,19.0,3.0,-55.0,19.0,0.06874033339061694,19.161367932634473
10751,Denmark,2020-03-20,1151.0,6.0,72.22,72.22,2020.0,March,20.0,3.0,-56.0,21.0,0.10311050008592543,19.780030933150027
10752,Denmark,2020-03-21,1255.0,9.0,72.22,72.22,2020.0,March,21.0,3.0,-27.0,11.0,0.15466575012888814,21.567279601306065
10753,Denmark,2020-03-22,1326.0,13.0,72.22,72.22,2020.0,March,22.0,3.0,-28.0,9.0,0.22340608351950508,22.787420518989517
10754,Denmark,2020-03-23,1395.0,13.0,72.22,72.22,2020.0,March,23.0,3.0,-55.0,19.0,0.22340608351950508,23.97319126997766
